month,trip_count,temperature,temperature_change_since_prev_day
2,26588,-4,6
2,27421,-3,6
2,28899,-2,7
2,31909,-2,7
2,35917,-1,7
2,37767,1,8
2,30501,1,8
2,27892,1,7
2,30505,1,7
2,30389,0,6
2,25459,0,7
2,20115,0,7
2,14915,0,7
2,9774,0,7
2,5202,0,8
2,2263,1,9
2,3030,1,9
2,5109,1,9
2,9662,1,9
2,13722,1,9
2,18546,1,9
2,21362,1,9
2,22568,2,9
2,21916,3,9
2,21224,4,9
2,21227,6,9
2,23611,8,10
2,30670,9,11
2,29463,11,11
2,16486,11,10
2,16541,11,10
2,16176,8,7
2,27721,7,6
2,13332,7,7
2,6641,7,7
2,3534,7,7
2,2087,7,7
2,1562,6,6
2,1585,6,6
2,3517,6,4
2,10513,6,5
2,20817,6,5
2,26656,6,4
2,22732,6,4
2,18027,6,5
2,16625,6,4
2,17445,5,3
2,17084,8,4
2,18774,10,6
2,20513,13,7
2,20778,14,6
2,26267,16,6
2,31843,16,5
2,26815,16,4
2,22632,14,3
2,20726,13,6
2,16792,11,4
2,10350,10,3
2,6120,9,2
2,3429,9,3
2,2014,8,2
2,1312,8,2
2,1388,8,2
2,3790,8,3
2,11052,9,3
2,21006,8,3
2,27028,8,3
2,23589,8,3
2,19492,8,2
2,18838,10,4
2,19331,10,5
2,18862,11,3
2,19819,13,3
2,21308,13,0
2,21026,14,0
2,27224,16,0
2,32674,17,2
2,28582,18,2
2,25970,18,4
2,24584,18,4
2,21316,17,6
2,14336,16,6
2,8334,16,6
2,4476,13,4
2,2652,11,2
2,1602,9,1
2,1596,7,-1
2,3650,6,-2
2,11450,5,-4
2,22902,4,-4
2,28803,4,-4
2,25134,3,-5
2,20123,3,-5
2,19670,2,-8
2,20045,3,-7
2,19886,4,-7
2,21635,5,-8
2,22827,5,-8
2,23195,7,-8
2,30608,8,-8
2,40504,7,-10
2,38885,6,-12
2,32270,7,-12
2,33767,6,-12
2,27832,6,-11
2,18451,6,-11
2,9432,6,-10
2,4732,6,-8
2,2834,5,-6
2,1752,5,-4
2,1731,4,-3
2,3879,4,-2
2,11542,4,-1
2,23057,4,-1
2,28946,4,1
2,25608,4,1
2,20556,4,2
2,19626,4,2
2,20356,4,1
2,19969,4,1
2,21836,5,0
2,23298,6,1
2,23381,6,-1
2,30304,6,-2
2,34995,7,-0
2,33987,7,1
2,29775,7,0
2,28871,6,0
2,26090,6,0
2,19978,6,0
2,12626,6,0
2,8827,6,0
2,4813,6,1
2,2778,6,1
2,2143,6,1
2,3907,6,1
2,11155,6,2
2,23968,6,2
2,30957,6,2
2,29010,6,2
2,23775,6,2
2,20766,6,2
2,21446,7,3
2,20782,7,3
2,22626,7,2
2,23892,7,2
2,24286,8,2
2,31802,10,4
2,37890,12,5
2,38744,12,5
2,34140,11,4
2,31851,9,3
2,32061,7,1
2,30318,6,-0
2,24050,4,-2
2,18737,2,-4
2,13832,1,-5
2,9008,1,-6
2,4855,0,-6
2,2576,-1,-7
2,4199,-2,-7
2,6841,-2,-8
2,12092,-3,-9
2,19735,-3,-9
2,24344,-4,-10
2,27786,-4,-10
2,29940,-4,-11
2,30024,-4,-12
2,29024,-4,-11
2,29448,-3,-10
2,30601,-2,-10
2,33668,-1,-11
2,37627,-1,-12
2,39059,0,-12
2,32504,-1,-11
2,31321,-1,-10
2,33720,-1,-8
2,32374,-1,-7
2,27963,-2,-6
2,22105,-2,-4
2,16433,-3,-4
2,10835,-3,-3
2,5505,-3,-3
2,2475,-3,-2
2,3282,-4,-2
2,4886,-4,-2
2,8660,-4,-1
2,14290,-4,-1
2,20051,-4,-1
2,23619,-5,-1
2,25521,-5,-1
2,25922,-4,1
2,24709,-3,1
2,23582,-2,1
2,23990,-1,1
2,24872,0,1
2,25546,1,2
2,21921,1,1
2,18307,2,2
2,16890,1,2
2,13882,1,2
2,9100,1,2
2,5344,1,3
2,3071,1,3
2,2062,1,3
2,1371,1,3
2,1584,1,4
2,3696,1,4
2,11199,-1,3
2,22121,0,4
2,27642,-1,3
2,23952,-1,4
2,19106,-1,3
2,18470,-1,4
2,19097,0,5
2,19429,1,4
2,20666,1,4
2,22598,2,4
2,22445,2,3
2,28377,3,3
2,32434,2,1
2,27940,3,2
2,24631,3,1
2,22021,3,2
2,18123,2,1
2,11363,2,1
2,6775,2,1
2,3679,1,1
2,2222,1,1
2,1472,1,1
2,1619,1,0
2,3895,1,-1
2,11268,1,1
2,22969,0,0
2,28711,0,1
2,26624,-1,0
2,21738,-1,0
2,21541,-1,-1
2,21405,-2,-2
2,21801,-1,-2
2,23674,-3,-4
2,25183,-3,-5
2,26049,-3,-6
2,31839,-2,-5
2,37381,-3,-5
2,32883,-2,-5
2,28972,-2,-4
2,26859,-1,-4
2,21490,1,-2
2,14431,1,-1
2,8067,1,-1
2,4219,1,0
2,2567,2,1
2,1484,2,1
2,1566,2,1
2,3983,2,2
2,11661,2,2
2,23281,1,1
2,28792,1,1
2,25733,1,2
2,20775,2,3
2,20417,3,4
2,20786,3,4
2,20562,3,4
2,22803,4,7
2,23364,4,7
2,23950,4,8
2,30935,4,7
2,36776,4,7
2,33702,3,6
2,29773,3,5
2,27676,2,3
2,24336,2,1
2,16549,2,1
2,9480,1,0
2,5262,1,0
2,3354,1,-1
2,2018,1,-1
2,1823,1,-1
2,3897,1,-1
2,11546,1,-1
2,23191,1,-0
2,29315,1,0
2,25682,1,-1
2,20415,1,-1
2,20166,1,-2
2,20510,1,-2
2,19856,2,-2
2,21462,2,-2
2,23066,3,-1
2,23125,4,0
2,29665,6,1
2,35820,7,2
2,36740,7,4
2,31228,7,4
2,28438,7,5
2,26833,7,5
2,21364,6,4
2,13241,7,6
2,8115,7,6
2,4800,6,5
2,2918,6,4
2,2378,7,6
2,3747,6,5
2,9879,6,4
2,19950,6,5
2,26129,6,6
2,23840,7,6
2,19360,7,7
2,19370,8,8
2,20271,8,7
2,20075,8,7
2,20951,10,8
2,21623,11,7
2,21887,11,6
2,26817,12,7
2,31173,13,6
2,31812,14,7
2,26461,14,7
2,24836,13,6
2,25555,13,7
2,24028,14,8
2,19680,13,6
2,15307,14,7
2,11830,13,7
2,8076,13,7
2,4430,9,2
2,2487,7,1
2,3927,6,0
2,6190,5,-1
2,10475,4,-2
2,14734,3,-3
2,18018,2,-5
2,20621,1,-7
2,22767,1,-7
2,23668,2,-7
2,21976,3,-7
2,22984,3,-7
2,25151,4,-6
2,28823,4,-8
2,32491,6,-7
2,34456,6,-8
2,28761,6,-8
2,27080,5,-8
2,29229,4,-9
2,28601,3,-11
2,24079,3,-10
2,19015,2,-12
2,14597,1,-12
2,9841,1,-12
2,5277,0,-9
2,2387,-1,-8
2,2959,-1,-7
2,4538,-2,-7
2,8149,-3,-7
2,12234,-3,-6
2,17175,-3,-6
2,20152,-3,-4
2,22592,-3,-4
2,22835,-1,-3
2,21930,-1,-3
2,21824,1,-3
2,22743,2,-2
2,23884,2,-2
2,26139,2,-3
2,23890,2,-3
2,20602,2,-3
2,22304,2,-3
2,20837,2,-3
2,14907,1,-2
2,10645,1,-2
2,6664,2,-1
2,4365,1,0
2,2772,1,1
2,2067,1,1
2,2167,1,1
2,4530,1,2
2,6956,1,3
2,12283,1,3
2,14498,1,3
2,15728,1,4
2,17283,1,4
2,18831,2,4
2,19348,2,3
2,20228,2,3
2,20361,2,2
2,20534,4,2
2,23589,4,2
2,26561,5,3
2,24293,6,3
2,20111,4,2
2,17904,3,1
2,15912,1,-1
2,9514,0,-1
2,5564,-1,-2
2,3212,-2,-3
2,1796,-2,-3
2,1279,-3,-4
2,1399,-3,-4
2,3508,-4,-4
2,10626,-4,-4
2,18558,-4,-4
2,25867,-4,-5
2,24192,-4,-5
2,19706,-4,-6
2,19174,-4,-6
2,19755,-4,-6
2,19365,-4,-6
2,20025,-3,-6
2,20584,-2,-4
2,20402,-2,-6
2,26646,0,-4
2,31673,1,-4
2,28102,1,-4
2,25267,2,-3
2,24189,1,-2
2,19297,1,-1
2,11889,1,1
2,7051,1,2
2,4000,0,2
2,2513,-1,1
2,1520,-1,2
2,1514,-2,2
2,3574,-2,2
2,10839,-3,1
2,20765,-2,2
2,27292,-2,2
2,24516,-3,2
2,19728,-3,2
2,20943,-3,2
2,23751,-2,2
2,21066,-2,2
2,21252,-2,1
2,23046,-1,1
2,22808,-2,-1
2,29900,-3,-3
2,34971,-2,-3
2,31983,-2,-3
2,28622,-2,-4
2,26649,-2,-3
2,23006,-2,-2
2,16680,-2,-2
2,9144,-1,-2
2,4620,-1,-1
2,2735,-1,0
2,1573,0,1
2,1557,1,2
2,3692,1,3
2,11113,1,3
2,21748,1,3
2,27645,1,3
2,24671,1,3
2,19530,1,3
2,18523,1,4
2,19111,2,4
2,19006,3,5
2,20135,3,6
2,21452,5,6
2,21068,7,9
2,27404,8,12
2,33255,8,10
2,30685,9,12
2,27735,11,13
2,27539,11,12
2,24653,9,11
2,18622,9,11
2,11746,9,10
2,7470,8,9
2,4593,8,9
2,2845,8,8
2,2300,7,6
2,3552,6,6
2,10506,5,4
2,20174,4,4
2,26028,4,3
2,23559,4,3
2,19814,4,3
2,19592,4,3
2,20520,4,2
2,20430,4,1
2,22452,4,1
2,23317,6,1
2,23708,5,-2
2,30568,6,-2
2,36234,6,-2
2,36281,7,-3
2,30844,7,-4
2,28785,6,-4
2,29979,6,-4
2,27970,5,-4
2,22858,4,-4
2,17429,4,-4
2,13121,3,-5
2,8585,3,-5
2,4743,3,-4
2,2567,2,-4
2,4094,2,-3
2,6263,2,-3
2,11238,1,-3
2,16407,1,-3
2,20240,1,-3
2,22869,1,-3
2,25616,1,-3
2,26255,2,-2
2,24621,3,-2
2,25600,3,-2
2,26927,4,-1
2,29837,5,-1
2,33687,5,-1
2,35740,6,-1
2,30323,4,-2
2,28149,4,-2
2,31565,4,-2
2,31339,4,-1
2,26182,4,-1
2,22162,4,0
2,16377,4,1
2,10915,3,0
2,5769,3,0
2,2618,2,0
2,3691,2,1
2,5751,3,1
2,10129,3,2
2,14080,3,2
2,18662,3,3
2,21857,4,3
2,23561,5,4
2,23260,4,3
2,22876,4,2
2,21328,6,2
2,21456,7,3
2,22554,8,3
2,23994,8,3
2,21009,8,3
2,16132,8,3
2,14412,8,3
2,13074,8,4
2,13166,8,4
2,5685,8,4
2,3077,8,4
2,1905,8,4
2,1310,8,4
2,1574,7,4
2,3706,6,4
2,11081,5,3
2,21842,6,3
2,28338,4,2
2,24647,4,1
2,18913,3,0
2,18058,3,-1
2,18622,2,-3
2,18199,3,-2
2,19711,3,-2
2,22233,3,-3
2,22103,3,-3
2,28361,4,-3
2,33590,4,-4
2,29071,5,-3
2,25202,4,-3
2,22258,4,-3
2,18548,3,-4
2,11060,2,-6
2,6447,1,-7
2,3507,0,-8
2,2109,-1,-9
2,1382,-2,-10
2,1686,-2,-9
2,3952,-3,-9
2,11464,-3,-8
2,23486,-3,-9
2,30482,-3,-8
2,26514,-3,-7
2,20930,-3,-7
2,20412,-3,-6
2,19873,-3,-6
2,19495,-3,-6
2,21299,-2,-4
2,23173,-1,-4
2,23166,1,-3
2,30830,2,-3
2,37137,2,-2
2,32799,2,-3
2,29339,2,-2
2,27572,2,-3
2,23188,0,-3
2,14463,-1,-3
2,7968,-2,-3
2,4433,-2,-2
2,2630,-3,-2
2,1680,-3,-2
2,1625,-3,-1
2,3950,-4,-1
2,11945,-4,-2
2,24496,-4,-1
2,31549,-5,-2
2,26929,-4,-1
2,21121,-5,-2
2,20632,-4,-1
2,20806,-4,-1
2,20507,-3,-0
2,22374,-3,-2
2,24112,-3,-2
2,24346,-2,-3
2,32067,-2,-3
2,37235,-2,-4
2,33711,-2,-4
2,30178,-2,-4
2,27528,-2,-4
2,23688,-3,-3
2,15832,-3,-2
2,8927,-2,-1
2,5037,-2,1
2,3081,-1,2
2,1936,-1,2
2,1871,-1,2
2,3961,-2,2
2,11676,-2,2
2,23411,-2,2
2,29430,-2,3
2,26897,-2,3
2,21682,-2,3
2,20845,-2,2
2,21110,-2,2
2,20212,-1,2
2,22534,-1,2
2,24275,-1,3
2,23894,1,3
2,31479,2,4
2,37212,2,4
2,35811,2,4
2,31868,2,4
2,30050,2,4
2,26071,1,3
2,20733,1,3
3,13680,0,2
3,7882,0,2
3,4753,-1,1
3,3048,-1,1
3,2407,-1,0
3,3947,-1,1
3,11555,-1,1
3,22887,-1,1
3,30132,-1,1
3,27143,-2,-1
3,21572,-3,-1
3,20986,-3,-1
3,21694,-2,0
3,21314,-2,-1
3,23528,-2,-1
3,24606,-1,-1
3,31698,1,-2
3,37052,1,-1
3,37618,1,-1
3,31978,1,-1
3,29127,1,-1
3,29773,1,0
3,27389,1,0
3,22168,1,1
3,17611,1,1
3,13078,1,2
3,7975,1,1
3,4469,1,2
3,2468,1,2
3,3916,0,1
3,6895,0,1
3,11736,0,1
3,17589,-1,2
3,21707,-1,3
3,24328,-1,2
3,27026,0,2
3,27087,0,2
3,24707,1,2
3,24919,2,3
3,26637,2,11
3,30231,2,2
3,34045,3,2
3,35937,4,3
3,29178,5,4
3,27019,5,4
3,29770,4,4
3,29363,4,4
3,25171,4,3
3,20206,4,3
3,15278,4,3
3,10663,3,3
3,5642,3,3
3,2568,3,3
3,3495,3,3
3,5177,3,3
3,8795,3,3
3,13627,3,4
3,19410,3,3
3,22566,3,3
3,23892,3,3
3,24071,3,3
3,23687,4,3
3,23450,4,2
3,24398,5,3
3,28278,5,3
3,29319,5,2
3,25760,6,1
3,21255,4,-1
3,18518,3,-2
3,14401,1,-3
3,9288,1,-3
3,5692,1,-3
3,3437,1,-3
3,2193,1,-3
3,1426,1,-3
3,1417,1,-3
3,3211,1,-3
3,9696,1,-3
3,15992,1,-3
3,22147,1,-3
3,22202,1,-3
3,18312,1,-2
3,17441,1,-2
3,17565,1,-2
3,17907,2,-2
3,18704,2,-2
3,19238,2,-2
3,19844,2,-3
3,25679,3,-2
3,31059,3,-2
3,25935,3,-2
3,22766,3,-1
3,20641,3,0
3,17337,2,1
3,11269,1,0
3,6348,1,0
3,3682,0,-1
3,2174,-1,-1
3,1410,-1,-2
3,1605,-2,-2
3,4011,-4,-4
3,12128,-4,-5
3,23559,-5,-6
3,20408,-4,-6
3,22496,-4,-6
3,24670,-3,-5
3,24403,-2,-4
3,31819,-1,-4
3,37628,-1,-4
3,34238,-1,-4
3,29835,-1,-4
3,27538,-1,-3
3,23502,-1,-3
3,15486,-1,-2
3,8542,-2,-2
3,4395,-2,-2
3,2722,-2,-2
3,1729,-3,-2
3,1674,-3,-2
3,3910,-5,-1
3,26336,-5,-2
3,26928,-4,-3
3,33895,-4,-3
3,38918,-4,-3
3,37112,-4,-3
3,32804,-4,-3
3,29409,-4,-4
3,25266,-4,-3
3,17364,-5,-4
3,9399,-5,-3
3,22871,-5,2
3,24635,-4,2
3,26079,-3,2
3,25848,-2,2
3,33274,-2,3
3,39627,-1,4
3,37658,-1,3
3,32942,-1,3
3,30782,-1,4
3,27695,-1,4
3,21194,-1,4
3,13766,-1,4
3,8005,-1,4
3,4660,-2,4
3,2866,-2,4
3,2411,-3,4
3,3928,-3,4
3,11219,-3,4
3,22706,-3,4
3,29387,-4,3
3,26478,-4,3
3,22348,-4,3
3,22282,-4,3
3,23137,-3,3
3,22953,-2,3
3,24649,-1,3
3,25535,0,3
3,25531,2,4
3,31950,2,4
3,37165,3,3
3,38290,3,4
3,33014,3,4
3,29332,2,3
3,30345,3,3
3,27747,2,3
3,23327,3,4
3,17758,3,4
3,13147,3,4
3,8498,3,5
3,4860,2,5
3,2648,2,5
3,4255,2,6
3,7283,2,5
3,12166,2,6
3,17980,2,6
3,22248,1,6
3,25110,1,6
3,26900,1,4
3,27342,2,4
3,26162,4,4
3,26587,6,6
3,28009,7,6
3,31913,8,6
3,35311,8,6
3,36952,9,6
3,31691,9,6
3,29931,8,6
3,32038,7,4
3,31195,5,3
3,27041,4,2
3,21030,4,2
3,19089,4,2
3,17148,4,1
3,11106,4,2
3,4650,4,2
3,3938,4,2
3,5905,4,2
3,10128,2,1
3,16678,2,0
3,24505,2,1
3,28860,3,2
3,30380,3,2
3,27922,4,2
3,26650,3,-1
3,25105,3,-3
3,24315,3,-4
3,24668,3,-4
3,24896,4,-4
3,21853,4,-4
3,18745,5,-4
3,16583,5,-2
3,13450,6,-1
3,9181,5,0
3,5730,5,1
3,3455,5,1
3,2220,6,1
3,1465,6,2
3,1652,6,2
3,3499,7,3
3,10164,8,4
3,20760,7,3
3,27148,7,4
3,24292,6,4
3,19426,6,4
3,17949,6,3
3,18610,6,3
3,18511,7,3
3,19844,8,4
3,21542,9,6
3,21906,10,7
3,26566,10,7
3,30885,10,6
3,28300,11,7
3,23819,11,6
3,21561,11,6
3,18752,11,6
3,13000,11,6
3,7392,11,6
3,4171,11,6
3,2538,9,4
3,1566,6,0
3,1650,4,-2
3,3854,3,-3
3,10975,3,-5
3,22681,3,-4
3,29871,2,-4
3,26856,2,-4
3,21781,1,-5
3,20994,2,-4
3,21206,2,-4
3,20955,2,-5
3,22294,3,-5
3,23885,3,-6
3,23099,4,-6
3,29639,5,-5
3,34263,6,-4
3,32635,6,-5
3,29214,6,-5
3,27084,6,-6
3,23635,5,-6
3,16063,4,-7
3,8909,4,-7
3,5020,3,-8
3,2953,3,-7
3,1828,2,-4
3,1733,2,-2
3,3830,2,-2
3,11051,1,-2
3,23094,1,-2
3,29838,1,-1
3,26459,1,-1
3,21226,1,-1
3,20751,1,-1
3,20929,2,1
3,20751,3,1
3,22001,4,2
3,23490,6,2
3,23520,8,3
3,30815,8,3
3,35627,8,3
3,32598,8,2
3,29353,6,0
3,27593,5,-1
3,24280,5,0
3,16927,5,1
3,9996,6,2
3,5405,6,3
3,3326,6,3
3,2061,7,5
3,1883,7,5
3,3774,7,6
3,10743,6,5
3,22926,6,6
3,29577,6,5
3,25770,6,6
3,20846,6,6
3,20858,6,5
3,20841,7,5
3,20384,9,6
3,22184,10,6
3,24160,11,6
3,23912,12,4
3,30122,14,6
3,34872,12,4
3,33243,12,4
3,30142,12,6
3,28820,11,6
3,26881,10,5
3,21136,10,5
3,13939,10,4
3,8542,10,4
3,5185,9,4
3,3141,9,2
3,2463,10,3
3,3688,10,3
3,10272,9,3
3,21254,10,4
3,27880,10,4
3,24630,10,4
3,20310,11,5
3,20346,12,6
3,20994,12,5
3,20665,15,6
3,22630,18,8
3,23120,20,9
3,23372,21,9
3,28687,22,8
3,33548,24,12
3,33995,22,10
3,31463,20,8
3,42511,18,7
3,33249,17,7
3,26237,18,8
3,21475,17,7
3,16052,16,6
3,11928,17,7
3,7619,17,7
3,4352,15,5
3,2359,13,3
3,3758,12,3
3,6402,11,1
3,10827,10,0
3,15881,9,-1
3,20128,8,-3
3,22490,8,-4
3,25339,8,-4
3,25547,8,-7
3,24877,8,-10
3,25992,9,-11
3,26492,9,-12
3,30449,9,-12
3,34625,10,-14
3,36160,10,-12
3,33222,9,-11
3,31718,9,-9
3,31214,7,-10
3,30724,6,-12
3,25585,6,-11
3,19213,5,-11
3,13981,4,-12
3,9496,4,-13
3,5443,3,-12
3,2709,3,-10
3,2730,2,-10
3,4732,2,-9
3,8175,2,-8
3,12971,2,-7
3,17806,1,-7
3,20405,1,-7
3,21849,2,-7
3,22220,2,-6
3,22130,3,-5
3,21792,4,-5
3,21485,5,-4
3,22841,6,-4
3,23331,7,-3
3,21924,7,-3
3,20437,7,-3
3,18349,7,-2
3,14945,6,-2
3,10105,5,-1
3,6116,4,-2
3,3708,3,-2
3,2267,2,-2
3,1627,2,-2
3,1709,1,-2
3,3608,1,-2
3,9960,1,-2
3,18337,1,-2
3,24369,1,-2
3,22159,1,-1
3,17414,1,-1
3,17144,1,0
3,17363,2,0
3,17085,3,1
3,18546,4,1
3,19259,5,1
3,19914,6,1
3,24883,7,2
3,27975,7,0
3,26051,7,0
3,22423,7,0
3,20769,7,0
3,17382,7,1
3,11544,6,1
3,6571,6,1
3,3675,6,3
3,2158,6,3
3,1412,4,3
3,1599,4,3
3,3647,4,3
3,10510,3,2
3,19771,2,2
3,25614,2,2
3,22866,2,2
3,18500,2,1
3,17773,2,1
3,18218,3,1
3,18273,3,0
3,19173,5,1
3,19914,7,2
3,20249,8,2
3,25833,8,1
3,30445,9,2
3,27507,9,2
3,25714,8,2
3,24518,9,2
3,21634,8,2
3,14244,8,2
3,7855,6,0
3,4373,6,0
3,2731,6,0
3,1718,6,1
3,1591,4,0
3,3553,4,0
3,10442,4,1
3,19802,4,2
3,26078,3,1
3,23508,4,2
3,18762,3,2
3,18293,4,2
3,18798,6,3
3,18631,8,4
3,19346,9,4
3,19520,10,3
3,20186,11,3
3,26485,11,3
3,31792,11,2
3,30542,11,2
3,27375,9,1
3,26557,8,-1
3,23854,8,-1
3,16314,7,-1
3,9858,7,1
3,5126,7,1
3,3079,7,1
3,1987,7,1
3,1788,7,3
3,3759,7,3
3,10694,7,3
3,21898,7,3
3,30845,7,3
3,27802,6,2
3,24077,6,3
3,23086,6,2
3,22845,6,0
3,22554,6,-2
3,23535,7,-2
3,23427,7,-3
3,25032,7,-3
3,32155,7,-4
3,38405,8,-3
3,33892,7,-4
3,30374,7,-2
3,31551,6,-3
3,28578,6,-2
3,22743,5,-2
3,15094,5,-2
3,8222,5,-2
3,4947,5,-2
3,2732,5,-2
3,2303,5,-2
3,4072,6,-1
3,11227,8,1
3,21964,7,0
3,29731,6,-1
3,28509,7,1
3,22110,7,1
3,22308,6,0
3,21526,4,-2
3,21114,4,-2
3,22301,6,-1
3,22087,6,-2
3,22625,7,-0
3,28681,7,0
3,33636,8,0
3,34255,9,2
3,30066,9,2
3,28738,9,3
3,29536,8,2
3,27423,7,2
3,23095,7,2
3,17049,6,1
3,12481,5,0
3,7988,4,-1
3,4438,3,-2
3,2501,3,-3
3,4032,2,-6
3,6225,2,-6
3,11330,2,-4
3,16527,2,-5
3,20437,2,-5
3,22886,2,-4
3,24762,2,-2
3,25447,3,-2
3,23570,3,-3
3,24211,5,-1
3,25744,6,-1
3,28843,8,1
3,31809,8,1
3,34332,8,-1
3,30281,9,-0
3,28608,8,-1
3,30306,8,-1
3,29896,7,0
3,25124,7,0
3,19718,6,0
3,14842,6,1
3,9882,6,1
3,5416,5,2
3,2474,4,2
3,3105,4,2
3,4857,4,2
3,8240,4,2
3,12574,4,2
3,17282,3,2
3,20544,3,2
3,21632,5,3
3,21256,6,3
3,21098,8,5
3,20219,11,6
3,20687,13,7
3,21299,14,7
3,21248,14,6
3,19517,16,7
3,17755,16,7
3,15972,16,7
3,13188,15,7
3,8790,14,7
3,5433,14,8
3,3311,14,8
3,2194,14,8
3,1337,13,8
3,1506,14,9
3,3242,13,9
3,9800,13,9
3,17907,13,9
3,23390,12,8
3,21547,12,8
3,16960,11,7
3,16434,11,8
3,17202,11,6
3,16725,10,4
3,17666,9,1
3,18327,9,-2
3,19206,10,-3
3,24321,11,-4
3,27287,10,-4
3,25109,11,-5
3,22313,10,-6
3,20142,10,-6
3,17012,9,-6
3,11137,9,-6
3,6481,8,-6
3,3794,9,-5
3,2182,8,-6
3,1470,7,-6
3,1579,6,-8
3,3684,4,-9
3,10617,3,-10
3,19580,2,-11
3,25446,1,-11
3,23275,1,-11
3,19111,1,-10
3,18219,1,-10
3,18851,2,-8
3,18469,3,-7
3,19480,6,-4
3,20448,7,-2
3,20163,7,-3
3,25956,8,-3
3,31063,9,-1
3,27783,9,-2
3,26234,9,-1
3,24757,9,-1
3,21935,8,-2
3,14378,7,-2
3,8325,7,-2
3,4598,6,-3
3,2703,5,-3
3,1650,4,-3
3,1682,3,-2
3,3523,3,-1
3,10408,2,-1
3,19957,2,0
3,25820,2,1
3,23995,2,1
3,19556,1,1
3,18929,2,1
3,19239,3,1
3,19022,3,0
3,19589,4,-1
3,19844,5,-2
3,20661,7,0
3,27397,7,-1
3,32185,7,-2
3,30253,7,-2
3,28479,7,-2
3,27216,6,-3
3,24959,4,-3
3,16813,4,-3
3,9565,3,-3
3,5338,3,-2
3,3167,3,-2
3,1930,3,-1
3,1859,3,0
3,3581,3,0
3,10705,3,1
3,20339,3,1
3,26575,3,1
3,24167,3,1
3,19797,3,2
3,19131,4,2
3,19462,6,3
3,18952,6,2
3,19949,7,3
3,20948,9,4
3,21458,9,2
3,28545,10,3
3,33548,11,4
3,31774,10,3
3,29088,9,2
3,28275,8,3
3,27112,8,3
3,20337,8,4
3,13946,8,5
3,7930,9,6
3,4793,9,6
3,3025,10,7
3,2342,9,6
3,3557,10,7
3,9786,11,8
3,18511,11,7
3,25415,10,7
3,24028,10,7
3,19868,10,7
3,19425,11,7
3,20633,11,6
3,20723,11,6
3,21962,12,5
3,23739,12,3
3,23025,13,3
3,27609,13,3
3,32146,14,3
3,33346,14,4
3,28046,14,5
3,26701,15,7
3,27381,14,7
3,25797,14,7
3,22596,14,6
3,17201,14,5
3,12761,14,5
3,8584,14,4
3,4639,14,5
3,2438,13,3
3,3874,13,3
3,6302,13,2
3,10210,12,2
3,15122,12,2
3,18736,11,1
3,21338,11,0
3,22843,12,1
3,24121,14,3
3,23669,16,3
3,24164,16,4
3,25327,18,5
3,28178,19,6
3,30714,19,5
3,32995,19,5
3,29924,18,4
3,28181,18,3
3,29359,16,1
3,30384,15,1
3,25423,14,-0
3,20648,14,0
3,15579,14,-0
3,10292,14,0
3,5636,13,-1
3,2509,13,-0
3,3099,13,-0
3,4660,12,-1
3,7646,12,0
3,12640,12,-0
3,18003,12,1
3,26348,12,1
3,25438,14,2
3,26071,16,2
3,27548,18,2
3,24806,16,0
3,23206,16,-2
3,22153,11,-8
3,21686,9,-10
3,21331,9,-10
3,19321,10,-8
3,17263,10,-8
3,14542,9,-7
3,9102,8,-7
4,5448,7,-7
4,3227,7,-8
4,2012,6,-8
4,1372,4,-10
4,1518,4,-9
4,3581,3,-10
4,10850,2,-11
4,21609,2,-10
4,26972,2,-10
4,23308,1,-11
4,18337,1,-11
4,17781,1,-12
4,18328,2,-13
4,18350,3,-13
4,19527,4,-14
4,21144,4,-12
4,21135,6,-10
4,26807,7,-4
4,30580,7,-2
4,26830,7,-2
4,23481,7,-3
4,21167,7,-3
4,18156,7,-2
4,11186,6,-2
4,6205,6,-2
4,3494,6,-1
4,2202,5,-1
4,1374,5,1
4,1516,4,0
4,3734,4,1
4,11080,4,2
4,22604,4,3
4,27846,4,3
4,24480,4,3
4,20101,4,3
4,18630,6,5
4,19297,7,5
4,18780,7,4
4,20755,8,4
4,22681,8,4
4,22906,10,4
4,29704,9,3
4,34279,9,2
4,29939,9,2
4,27163,8,1
4,26681,8,1
4,24388,8,1
4,14784,7,1
4,8040,7,2
4,4252,7,1
4,2623,6,1
4,1555,6,1
4,1564,6,1
4,3738,6,1
4,11182,6,1
4,23189,6,1
4,28662,6,1
4,24678,6,1
4,19817,5,1
4,19540,6,0
4,20318,7,0
4,19469,10,3
4,20887,13,5
4,22045,16,7
4,22163,17,7
4,28492,17,8
4,32814,19,9
4,29555,19,10
4,27717,19,11
4,26640,19,11
4,24143,18,10
4,17149,17,10
4,9462,17,10
4,5273,14,7
4,3117,12,7
4,1990,11,6
4,1830,10,4
4,3726,10,4
4,11022,9,4
4,22798,9,4
4,28535,9,3
4,25352,7,2
4,20696,7,2
4,19854,7,2
4,20295,7,0
4,19945,8,-2
4,21619,9,-3
4,22588,11,-5
4,22683,12,-4
4,28315,14,-3
4,33757,14,-4
4,32243,16,-3
4,30285,15,-4
4,29236,14,-4
4,27079,13,-5
4,21217,13,-4
4,13320,12,-5
4,8000,11,-3
4,4862,9,-3
4,2983,8,-3
4,2389,7,-3
4,3764,7,-3
4,10472,5,-4
4,21792,4,-5
4,28056,4,-4
4,25265,4,-3
4,22287,4,-3
4,24917,4,-3
4,25422,4,-3
